passengerId,flightId,from,to,date
14931,932,ch,dk,2017-12-10
14977,932,ch,dk,2017-12-10
14973,932,ch,dk,2017-12-10
14987,932,ch,dk,2017-12-10
14930,932,ch,dk,2017-12-10
14970,932,ch,dk,2017-12-10
14956,932,ch,dk,2017-12-10
14914,932,ch,dk,2017-12-10
14951,932,ch,dk,2017-12-10
14979,932,ch,dk,2017-12-10
14945,932,ch,dk,2017-12-10
14976,932,ch,dk,2017-12-10
14996,932,ch,dk,2017-12-10
14998,932,ch,dk,2017-12-10
14922,932,ch,dk,2017-12-10
14943,932,ch,dk,2017-12-10
14997,932,ch,dk,2017-12-10
14954,932,ch,dk,2017-12-10
14925,932,ch,dk,2017-12-10
14942,932,ch,dk,2017-12-10
14941,932,ch,dk,2017-12-10
14910,932,ch,dk,2017-12-10
14995,932,ch,dk,2017-12-10
14913,932,ch,dk,2017-12-10
14944,932,ch,dk,2017-12-10
14982,932,ch,dk,2017-12-10
14908,932,ch,dk,2017-12-10
14905,932,ch,dk,2017-12-10
14961,932,ch,dk,2017-12-10
14983,932,ch,dk,2017-12-10
14915,932,ch,dk,2017-12-10
14904,932,ch,dk,2017-12-10
14988,932,ch,dk,2017-12-10
14911,932,ch,dk,2017-12-10
14978,932,ch,dk,2017-12-10
14984,932,ch,dk,2017-12-10
14986,932,ch,dk,2017-12-10
14932,932,ch,dk,2017-12-10
14950,932,ch,dk,2017-12-10
14920,932,ch,dk,2017-12-10
14906,932,ch,dk,2017-12-10
14927,932,ch,dk,2017-12-10
14966,932,ch,dk,2017-12-10
14952,932,ch,dk,2017-12-10
14912,932,ch,dk,2017-12-10
15001,933,be,cg,2017-12-10
15029,933,be,cg,2017-12-10
15023,933,be,cg,2017-12-10
15067,933,be,cg,2017-12-10
15048,933,be,cg,2017-12-10
15053,933,be,cg,2017-12-10
15017,933,be,cg,2017-12-10
15064,933,be,cg,2017-12-10
15098,933,be,cg,2017-12-10
15021,933,be,cg,2017-12-10
15087,933,be,cg,2017-12-10
15047,933,be,cg,2017-12-10
15037,933,be,cg,2017-12-10
15073,933,be,cg,2017-12-10
15038,933,be,cg,2017-12-10
15066,933,be,cg,2017-12-10
15039,933,be,cg,2017-12-10
15075,933,be,cg,2017-12-10
15034,933,be,cg,2017-12-10
15099,933,be,cg,2017-12-10
15085,933,be,cg,2017-12-10
15056,933,be,cg,2017-12-10
15044,933,be,cg,2017-12-10
15025,933,be,cg,2017-12-10
15068,933,be,cg,2017-12-10
15035,933,be,cg,2017-12-10
15072,933,be,cg,2017-12-10
15100,933,be,cg,2017-12-10
15004,933,be,cg,2017-12-10
15078,933,be,cg,2017-12-10
15095,933,be,cg,2017-12-10
15097,933,be,cg,2017-12-10
15042,933,be,cg,2017-12-10
15062,933,be,cg,2017-12-10
15002,933,be,cg,2017-12-10
15040,933,be,cg,2017-12-10
15033,933,be,cg,2017-12-10
15052,933,be,cg,2017-12-10
15090,933,be,cg,2017-12-10
15026,933,be,cg,2017-12-10
15018,933,be,cg,2017-12-10
15005,933,be,cg,2017-12-10
15049,933,be,cg,2017-12-10
15036,933,be,cg,2017-12-10
15051,933,be,cg,2017-12-10
15084,933,be,cg,2017-12-10
15057,933,be,cg,2017-12-10
15022,933,be,cg,2017-12-10
15024,933,be,cg,2017-12-10
15065,933,be,cg,2017-12-10
15016,933,be,cg,2017-12-10
15015,933,be,cg,2017-12-10
15055,933,be,cg,2017-12-10
15011,933,be,cg,2017-12-10
15083,933,be,cg,2017-12-10
15014,933,be,cg,2017-12-10
15054,933,be,cg,2017-12-10
15063,933,be,cg,2017-12-10
15032,933,be,cg,2017-12-10
15061,933,be,cg,2017-12-10
15028,933,be,cg,2017-12-10
15069,933,be,cg,2017-12-10
15088,933,be,cg,2017-12-10
15046,933,be,cg,2017-12-10
15094,933,be,cg,2017-12-10
15050,933,be,cg,2017-12-10
15081,933,be,cg,2017-12-10
15008,933,be,cg,2017-12-10
15093,933,be,cg,2017-12-10
15045,933,be,cg,2017-12-10
15012,933,be,cg,2017-12-10
15010,933,be,cg,2017-12-10
15080,933,be,cg,2017-12-10
15077,933,be,cg,2017-12-10
15070,933,be,cg,2017-12-10
15006,933,be,cg,2017-12-10
15074,933,be,cg,2017-12-10
15096,933,be,cg,2017-12-10
15079,933,be,cg,2017-12-10
15003,933,be,cg,2017-12-10
15089,933,be,cg,2017-12-10
15007,933,be,cg,2017-12-10
15092,933,be,cg,2017-12-10
15043,933,be,cg,2017-12-10
15091,933,be,cg,2017-12-10
15013,933,be,cg,2017-12-10
15082,933,be,cg,2017-12-10
15071,933,be,cg,2017-12-10
15009,933,be,cg,2017-12-10
15058,933,be,cg,2017-12-10
15086,933,be,cg,2017-12-10
15060,933,be,cg,2017-12-10
15059,933,be,cg,2017-12-10
15027,933,be,cg,2017-12-10
15041,933,be,cg,2017-12-10
15020,933,be,cg,2017-12-10
15030,933,be,cg,2017-12-10
15019,933,be,cg,2017-12-10
15076,933,be,cg,2017-12-10
15031,933,be,cg,2017-12-10
15107,934,be,se,2017-12-10
15178,934,be,se,2017-12-10
15163,934,be,se,2017-12-10
15167,934,be,se,2017-12-10
15181,934,be,se,2017-12-10
15172,934,be,se,2017-12-10
15142,934,be,se,2017-12-10
15106,934,be,se,2017-12-10
15145,934,be,se,2017-12-10
15120,934,be,se,2017-12-10
15104,934,be,se,2017-12-10
15195,934,be,se,2017-12-10
15188,934,be,se,2017-12-10
15152,934,be,se,2017-12-10
15127,934,be,se,2017-12-10
15118,934,be,se,2017-12-10
15122,934,be,se,2017-12-10
15141,934,be,se,2017-12-10
15128,934,be,se,2017-12-10
15192,934,be,se,2017-12-10
15199,934,be,se,2017-12-10
15151,934,be,se,2017-12-10
15153,934,be,se,2017-12-10
15160,934,be,se,2017-12-10
15143,934,be,se,2017-12-10
15105,934,be,se,2017-12-10
15200,934,be,se,2017-12-10
15179,934,be,se,2017-12-10
15121,934,be,se,2017-12-10
15147,934,be,se,2017-12-10
15173,934,be,se,2017-12-10
15158,934,be,se,2017-12-10
15194,934,be,se,2017-12-10
15133,934,be,se,2017-12-10
15170,934,be,se,2017-12-10
15169,934,be,se,2017-12-10
15148,934,be,se,2017-12-10
15137,934,be,se,2017-12-10
15150,934,be,se,2017-12-10
15136,934,be,se,2017-12-10
15191,934,be,se,2017-12-10
15135,934,be,se,2017-12-10
15125,934,be,se,2017-12-10
15139,934,be,se,2017-12-10
15174,934,be,se,2017-12-10
15168,934,be,se,2017-12-10
15123,934,be,se,2017-12-10
15165,934,be,se,2017-12-10
15161,934,be,se,2017-12-10
15166,934,be,se,2017-12-10
15187,934,be,se,2017-12-10
15175,934,be,se,2017-12-10
15130,934,be,se,2017-12-10
15124,934,be,se,2017-12-10
15114,934,be,se,2017-12-10
15146,934,be,se,2017-12-10
15126,934,be,se,2017-12-10
15132,934,be,se,2017-12-10
15111,934,be,se,2017-12-10
15185,934,be,se,2017-12-10
15102,934,be,se,2017-12-10
15144,934,be,se,2017-12-10
15112,934,be,se,2017-12-10
15186,934,be,se,2017-12-10
15162,934,be,se,2017-12-10
15140,934,be,se,2017-12-10
15119,934,be,se,2017-12-10
15156,934,be,se,2017-12-10
15157,934,be,se,2017-12-10
15149,934,be,se,2017-12-10
15131,934,be,se,2017-12-10
15113,934,be,se,2017-12-10
15164,934,be,se,2017-12-10
15154,934,be,se,2017-12-10
15180,934,be,se,2017-12-10
15117,934,be,se,2017-12-10
15189,934,be,se,2017-12-10
15155,934,be,se,2017-12-10
15115,934,be,se,2017-12-10
15183,934,be,se,2017-12-10
15134,934,be,se,2017-12-10
15138,934,be,se,2017-12-10
15198,934,be,se,2017-12-10
15196,934,be,se,2017-12-10
15176,934,be,se,2017-12-10
15159,934,be,se,2017-12-10
15110,934,be,se,2017-12-10
15184,934,be,se,2017-12-10
15177,934,be,se,2017-12-10
15116,934,be,se,2017-12-10
15109,934,be,se,2017-12-10
15103,934,be,se,2017-12-10
15101,934,be,se,2017-12-10
15108,934,be,se,2017-12-10
15197,934,be,se,2017-12-10
15129,934,be,se,2017-12-10
15193,934,be,se,2017-12-10
15171,934,be,se,2017-12-10
15190,934,be,se,2017-12-10
15182,934,be,se,2017-12-10
15120,935,se,tk,2017-12-11
5920,935,se,tk,2017-12-11
10652,935,se,tk,2017-12-11
15179,935,se,tk,2017-12-11
15144,935,se,tk,2017-12-11
10627,935,se,tk,2017-12-11
11307,935,se,tk,2017-12-11
15135,935,se,tk,2017-12-11
8211,935,se,tk,2017-12-11
1242,935,se,tk,2017-12-11
8271,935,se,tk,2017-12-11
10908,935,se,tk,2017-12-11
15160,935,se,tk,2017-12-11
15180,935,se,tk,2017-12-11
15130,935,se,tk,2017-12-11
15158,935,se,tk,2017-12-11
15165,935,se,tk,2017-12-11
10631,935,se,tk,2017-12-11
9919,935,se,tk,2017-12-11
9821,935,se,tk,2017-12-11
15131,935,se,tk,2017-12-11
15121,935,se,tk,2017-12-11
3317,935,se,tk,2017-12-11
10023,935,se,tk,2017-12-11
8326,935,se,tk,2017-12-11
316,935,se,tk,2017-12-11
5731,935,se,tk,2017-12-11
15140,935,se,tk,2017-12-11
9445,935,se,tk,2017-12-11
6332,935,se,tk,2017-12-11
15147,935,se,tk,2017-12-11
4090,935,se,tk,2017-12-11
15185,935,se,tk,2017-12-11
9159,935,se,tk,2017-12-11
11290,935,se,tk,2017-12-11
15178,935,se,tk,2017-12-11
15166,935,se,tk,2017-12-11
15167,935,se,tk,2017-12-11
15176,935,se,tk,2017-12-11
1740,935,se,tk,2017-12-11
15182,935,se,tk,2017-12-11
3759,935,se,tk,2017-12-11
15177,935,se,tk,2017-12-11
15186,935,se,tk,2017-12-11
15122,935,se,tk,2017-12-11
15153,935,se,tk,2017-12-11
15155,935,se,tk,2017-12-11
15114,935,se,tk,2017-12-11
11353,935,se,tk,2017-12-11
15193,935,se,tk,2017-12-11
15115,935,se,tk,2017-12-11
954,935,se,tk,2017-12-11
13378,935,se,tk,2017-12-11
9890,935,se,tk,2017-12-11
15151,935,se,tk,2017-12-11
311,935,se,tk,2017-12-11
1850,935,se,tk,2017-12-11
15142,935,se,tk,2017-12-11
15110,935,se,tk,2017-12-11
15112,935,se,tk,2017-12-11
15148,935,se,tk,2017-12-11
15163,935,se,tk,2017-12-11
998,935,se,tk,2017-12-11
4711,935,se,tk,2017-12-11
2479,935,se,tk,2017-12-11
15170,935,se,tk,2017-12-11
6764,935,se,tk,2017-12-11
15137,935,se,tk,2017-12-11
1196,935,se,tk,2017-12-11
15191,935,se,tk,2017-12-11
15113,935,se,tk,2017-12-11
320,935,se,tk,2017-12-11
1466,935,se,tk,2017-12-11
11416,935,se,tk,2017-12-11
15188,935,se,tk,2017-12-11
15146,935,se,tk,2017-12-11
11070,935,se,tk,2017-12-11
15171,935,se,tk,2017-12-11
8909,935,se,tk,2017-12-11
8961,935,se,tk,2017-12-11
13160,935,se,tk,2017-12-11
15124,935,se,tk,2017-12-11
15157,935,se,tk,2017-12-11
15126,935,se,tk,2017-12-11
15111,935,se,tk,2017-12-11
8729,935,se,tk,2017-12-11
13276,935,se,tk,2017-12-11
15174,935,se,tk,2017-12-11
15183,935,se,tk,2017-12-11
4983,935,se,tk,2017-12-11
15161,935,se,tk,2017-12-11
435,935,se,tk,2017-12-11
15138,935,se,tk,2017-12-11
15196,935,se,tk,2017-12-11
15173,935,se,tk,2017-12-11
15154,935,se,tk,2017-12-11
12555,935,se,tk,2017-12-11
8243,935,se,tk,2017-12-11
15168,935,se,tk,2017-12-11
3962,935,se,tk,2017-12-11
3128,936,bm,no,2017-12-12
6331,936,bm,no,2017-12-12
11704,936,bm,no,2017-12-12
9414,936,bm,no,2017-12-12
9146,936,bm,no,2017-12-12
5048,936,bm,no,2017-12-12
4696,936,bm,no,2017-12-12
2575,936,bm,no,2017-12-12
6180,936,bm,no,2017-12-12
753,936,bm,no,2017-12-12
13206,936,bm,no,2017-12-12
10046,936,bm,no,2017-12-12
5216,936,bm,no,2017-12-12
9991,936,bm,no,2017-12-12
10739,936,bm,no,2017-12-12
5284,936,bm,no,2017-12-12
10494,936,bm,no,2017-12-12
12231,936,bm,no,2017-12-12
1250,936,bm,no,2017-12-12
6352,936,bm,no,2017-12-12
13806,936,bm,no,2017-12-12
4649,936,bm,no,2017-12-12
9438,936,bm,no,2017-12-12
14011,936,bm,no,2017-12-12
13062,936,bm,no,2017-12-12
8514,936,bm,no,2017-12-12
5132,936,bm,no,2017-12-12
10533,936,bm,no,2017-12-12
2987,936,bm,no,2017-12-12
6565,936,bm,no,2017-12-12
12530,936,bm,no,2017-12-12
4496,936,bm,no,2017-12-12
11779,936,bm,no,2017-12-12
10681,936,bm,no,2017-12-12
10458,936,bm,no,2017-12-12
9156,936,bm,no,2017-12-12
833,936,bm,no,2017-12-12
1715,936,bm,no,2017-12-12
6613,936,bm,no,2017-12-12
12547,936,bm,no,2017-12-12
11549,936,bm,no,2017-12-12
3883,936,bm,no,2017-12-12
4531,936,bm,no,2017-12-12
9363,936,bm,no,2017-12-12
6905,936,bm,no,2017-12-12
6382,936,bm,no,2017-12-12
8519,936,bm,no,2017-12-12
5070,936,bm,no,2017-12-12
13997,936,bm,no,2017-12-12
7280,936,bm,no,2017-12-12
5867,936,bm,no,2017-12-12
8267,936,bm,no,2017-12-12
6146,936,bm,no,2017-12-12
2215,936,bm,no,2017-12-12
8045,936,bm,no,2017-12-12
8988,936,bm,no,2017-12-12
6708,936,bm,no,2017-12-12
1783,936,bm,no,2017-12-12
11123,936,bm,no,2017-12-12
9471,936,bm,no,2017-12-12
13978,936,bm,no,2017-12-12
7059,936,bm,no,2017-12-12
7625,936,bm,no,2017-12-12
12016,936,bm,no,2017-12-12
4771,936,bm,no,2017-12-12
9805,936,bm,no,2017-12-12
14060,936,bm,no,2017-12-12
13528,936,bm,no,2017-12-12
1524,936,bm,no,2017-12-12
13267,936,bm,no,2017-12-12
8220,936,bm,no,2017-12-12
8385,936,bm,no,2017-12-12
1146,936,bm,no,2017-12-12
14018,936,bm,no,2017-12-12
6538,936,bm,no,2017-12-12
2975,936,bm,no,2017-12-12
13591,936,bm,no,2017-12-12
5109,936,bm,no,2017-12-12
9765,936,bm,no,2017-12-12
3953,936,bm,no,2017-12-12
6478,936,bm,no,2017-12-12
5503,936,bm,no,2017-12-12
12131,936,bm,no,2017-12-12
13803,936,bm,no,2017-12-12
8474,936,bm,no,2017-12-12
4984,936,bm,no,2017-12-12
5164,936,bm,no,2017-12-12
1201,936,bm,no,2017-12-12
4460,936,bm,no,2017-12-12
12162,936,bm,no,2017-12-12
11531,936,bm,no,2017-12-12
13105,936,bm,no,2017-12-12
3925,936,bm,no,2017-12-12
12096,936,bm,no,2017-12-12
10227,936,bm,no,2017-12-12
437,936,bm,no,2017-12-12
8964,936,bm,no,2017-12-12
11651,936,bm,no,2017-12-12
13613,936,bm,no,2017-12-12
908,936,bm,no,2017-12-12
14026,937,cl,tj,2017-12-12
3559,937,cl,tj,2017-12-12
6365,937,cl,tj,2017-12-12
12590,937,cl,tj,2017-12-12
639,937,cl,tj,2017-12-12
11282,937,cl,tj,2017-12-12
13605,937,cl,tj,2017-12-12
7246,937,cl,tj,2017-12-12
12862,937,cl,tj,2017-12-12
11730,937,cl,tj,2017-12-12
5923,937,cl,tj,2017-12-12
12301,937,cl,tj,2017-12-12
79,937,cl,tj,2017-12-12
14055,937,cl,tj,2017-12-12
11208,937,cl,tj,2017-12-12
6027,937,cl,tj,2017-12-12
14071,937,cl,tj,2017-12-12
1460,937,cl,tj,2017-12-12
8885,937,cl,tj,2017-12-12
8927,937,cl,tj,2017-12-12
9688,937,cl,tj,2017-12-12
5418,937,cl,tj,2017-12-12
7913,937,cl,tj,2017-12-12
6261,937,cl,tj,2017-12-12
2561,937,cl,tj,2017-12-12
14059,937,cl,tj,2017-12-12
6007,937,cl,tj,2017-12-12
8393,937,cl,tj,2017-12-12
11881,937,cl,tj,2017-12-12
889,937,cl,tj,2017-12-12
8095,937,cl,tj,2017-12-12
9199,937,cl,tj,2017-12-12
14007,937,cl,tj,2017-12-12
12883,937,cl,tj,2017-12-12
3451,937,cl,tj,2017-12-12
7914,937,cl,tj,2017-12-12
6489,937,cl,tj,2017-12-12
393,937,cl,tj,2017-12-12
12977,937,cl,tj,2017-12-12
14072,937,cl,tj,2017-12-12
9700,937,cl,tj,2017-12-12
7870,937,cl,tj,2017-12-12
14078,937,cl,tj,2017-12-12
9944,937,cl,tj,2017-12-12
4670,937,cl,tj,2017-12-12
14003,937,cl,tj,2017-12-12
2560,937,cl,tj,2017-12-12
12844,937,cl,tj,2017-12-12
12910,937,cl,tj,2017-12-12
459,937,cl,tj,2017-12-12
12908,937,cl,tj,2017-12-12
12163,937,cl,tj,2017-12-12
1627,937,cl,tj,2017-12-12
6805,937,cl,tj,2017-12-12
6047,937,cl,tj,2017-12-12
8359,937,cl,tj,2017-12-12
1002,937,cl,tj,2017-12-12
3575,937,cl,tj,2017-12-12
1992,937,cl,tj,2017-12-12
3242,937,cl,tj,2017-12-12
1988,937,cl,tj,2017-12-12
11215,937,cl,tj,2017-12-12
14024,937,cl,tj,2017-12-12
12891,937,cl,tj,2017-12-12
7709,937,cl,tj,2017-12-12
6321,937,cl,tj,2017-12-12
14093,937,cl,tj,2017-12-12
12958,937,cl,tj,2017-12-12
828,937,cl,tj,2017-12-12
8704,937,cl,tj,2017-12-12
12959,937,cl,tj,2017-12-12
5811,937,cl,tj,2017-12-12
14089,937,cl,tj,2017-12-12
655,937,cl,tj,2017-12-12
3823,937,cl,tj,2017-12-12
2046,937,cl,tj,2017-12-12
10909,937,cl,tj,2017-12-12
9157,937,cl,tj,2017-12-12
14058,937,cl,tj,2017-12-12
11957,937,cl,tj,2017-12-12
3468,937,cl,tj,2017-12-12
1000,937,cl,tj,2017-12-12
12144,937,cl,tj,2017-12-12
2926,937,cl,tj,2017-12-12
8201,937,cl,tj,2017-12-12
12993,937,cl,tj,2017-12-12
14070,937,cl,tj,2017-12-12
8259,937,cl,tj,2017-12-12
7094,937,cl,tj,2017-12-12
14088,937,cl,tj,2017-12-12
13614,937,cl,tj,2017-12-12
2545,937,cl,tj,2017-12-12
917,937,cl,tj,2017-12-12
14013,937,cl,tj,2017-12-12
6906,937,cl,tj,2017-12-12
12229,937,cl,tj,2017-12-12
8746,937,cl,tj,2017-12-12
10784,937,cl,tj,2017-12-12
14095,937,cl,tj,2017-12-12
2214,937,cl,tj,2017-12-12
4969,938,th,at,2017-12-12
13456,938,th,at,2017-12-12
12552,938,th,at,2017-12-12
13620,938,th,at,2017-12-12
4875,938,th,at,2017-12-12
6307,938,th,at,2017-12-12
8751,938,th,at,2017-12-12
5081,938,th,at,2017-12-12
2966,938,th,at,2017-12-12
7684,938,th,at,2017-12-12
4755,938,th,at,2017-12-12
13194,938,th,at,2017-12-12
1342,938,th,at,2017-12-12
1454,938,th,at,2017-12-12
8434,938,th,at,2017-12-12
9683,938,th,at,2017-12-12
5325,938,th,at,2017-12-12
363,938,th,at,2017-12-12
13329,938,th,at,2017-12-12
5919,938,th,at,2017-12-12
6545,938,th,at,2017-12-12
13819,938,th,at,2017-12-12
6043,938,th,at,2017-12-12
10988,938,th,at,2017-12-12
1122,938,th,at,2017-12-12
8160,938,th,at,2017-12-12
5136,938,th,at,2017-12-12
1399,938,th,at,2017-12-12
6767,938,th,at,2017-12-12
11562,938,th,at,2017-12-12
2485,938,th,at,2017-12-12
5959,938,th,at,2017-12-12
7288,938,th,at,2017-12-12
2951,938,th,at,2017-12-12
3145,938,th,at,2017-12-12
6633,938,th,at,2017-12-12
512,938,th,at,2017-12-12
3907,938,th,at,2017-12-12
1029,938,th,at,2017-12-12
14069,938,th,at,2017-12-12
10210,938,th,at,2017-12-12
13669,938,th,at,2017-12-12
8763,938,th,at,2017-12-12
5765,938,th,at,2017-12-12
11213,938,th,at,2017-12-12
5545,938,th,at,2017-12-12
1779,938,th,at,2017-12-12
1057,938,th,at,2017-12-12
13602,938,th,at,2017-12-12
5278,938,th,at,2017-12-12
1774,938,th,at,2017-12-12
6357,938,th,at,2017-12-12
8106,938,th,at,2017-12-12
5480,938,th,at,2017-12-12
7611,938,th,at,2017-12-12
5513,938,th,at,2017-12-12
1728,938,th,at,2017-12-12
3054,938,th,at,2017-12-12
2467,938,th,at,2017-12-12
2035,938,th,at,2017-12-12
3923,938,th,at,2017-12-12
4899,938,th,at,2017-12-12
4603,938,th,at,2017-12-12
5487,938,th,at,2017-12-12
6900,938,th,at,2017-12-12
7194,938,th,at,2017-12-12
7851,938,th,at,2017-12-12
14082,938,th,at,2017-12-12
843,938,th,at,2017-12-12
6460,938,th,at,2017-12-12
5560,938,th,at,2017-12-12
11513,938,th,at,2017-12-12
13232,938,th,at,2017-12-12
13781,938,th,at,2017-12-12
9265,938,th,at,2017-12-12
10274,938,th,at,2017-12-12
8091,938,th,at,2017-12-12
6056,938,th,at,2017-12-12
11767,938,th,at,2017-12-12
11528,938,th,at,2017-12-12
13295,938,th,at,2017-12-12
4611,938,th,at,2017-12-12
8050,938,th,at,2017-12-12
10235,938,th,at,2017-12-12
3461,938,th,at,2017-12-12
14087,938,th,at,2017-12-12
2693,938,th,at,2017-12-12
13807,938,th,at,2017-12-12
2402,938,th,at,2017-12-12
9539,938,th,at,2017-12-12
10116,938,th,at,2017-12-12
11099,938,th,at,2017-12-12
2548,938,th,at,2017-12-12
5490,938,th,at,2017-12-12
4421,938,th,at,2017-12-12
7321,938,th,at,2017-12-12
14094,938,th,at,2017-12-12
9532,938,th,at,2017-12-12
7503,938,th,at,2017-12-12
2812,938,th,at,2017-12-12
14769,939,jo,tj,2017-12-12
14713,939,jo,tj,2017-12-12
14744,939,jo,tj,2017-12-12
14726,939,jo,tj,2017-12-12
14704,939,jo,tj,2017-12-12
14776,939,jo,tj,2017-12-12
14748,939,jo,tj,2017-12-12
14800,939,jo,tj,2017-12-12
14747,939,jo,tj,2017-12-12
14705,939,jo,tj,2017-12-12
14778,939,jo,tj,2017-12-12
14761,939,jo,tj,2017-12-12
14738,939,jo,tj,2017-12-12
14788,939,jo,tj,2017-12-12
14790,939,jo,tj,2017-12-12
14766,939,jo,tj,2017-12-12
14725,939,jo,tj,2017-12-12
14780,939,jo,tj,2017-12-12
14730,939,jo,tj,2017-12-12
14789,939,jo,tj,2017-12-12
14763,939,jo,tj,2017-12-12
14706,939,jo,tj,2017-12-12
14774,939,jo,tj,2017-12-12
14779,939,jo,tj,2017-12-12
14795,939,jo,tj,2017-12-12
14745,939,jo,tj,2017-12-12
14719,939,jo,tj,2017-12-12
14770,939,jo,tj,2017-12-12
14785,939,jo,tj,2017-12-12
14787,939,jo,tj,2017-12-12
14783,939,jo,tj,2017-12-12
14717,939,jo,tj,2017-12-12
14765,939,jo,tj,2017-12-12
14781,939,jo,tj,2017-12-12
14731,939,jo,tj,2017-12-12
14777,939,jo,tj,2017-12-12
14732,939,jo,tj,2017-12-12
14762,939,jo,tj,2017-12-12
14768,939,jo,tj,2017-12-12
14741,939,jo,tj,2017-12-12
14720,939,jo,tj,2017-12-12
14746,939,jo,tj,2017-12-12
14786,939,jo,tj,2017-12-12
14792,939,jo,tj,2017-12-12
14721,939,jo,tj,2017-12-12
14736,939,jo,tj,2017-12-12
14737,939,jo,tj,2017-12-12
14715,939,jo,tj,2017-12-12
14709,939,jo,tj,2017-12-12
14797,939,jo,tj,2017-12-12
14707,939,jo,tj,2017-12-12
14764,939,jo,tj,2017-12-12
14723,939,jo,tj,2017-12-12
14754,939,jo,tj,2017-12-12
14759,939,jo,tj,2017-12-12
14708,939,jo,tj,2017-12-12
14772,939,jo,tj,2017-12-12
14784,939,jo,tj,2017-12-12
14752,939,jo,tj,2017-12-12
14701,939,jo,tj,2017-12-12
14798,939,jo,tj,2017-12-12
14722,939,jo,tj,2017-12-12
14771,939,jo,tj,2017-12-12
14749,939,jo,tj,2017-12-12
14782,939,jo,tj,2017-12-12
14796,939,jo,tj,2017-12-12
14758,939,jo,tj,2017-12-12
14718,939,jo,tj,2017-12-12
14751,939,jo,tj,2017-12-12
14743,939,jo,tj,2017-12-12
14756,939,jo,tj,2017-12-12
14710,939,jo,tj,2017-12-12
14714,939,jo,tj,2017-12-12
14753,939,jo,tj,2017-12-12
14773,939,jo,tj,2017-12-12
14729,939,jo,tj,2017-12-12
14728,939,jo,tj,2017-12-12
14703,939,jo,tj,2017-12-12
14757,939,jo,tj,2017-12-12
14750,939,jo,tj,2017-12-12
14702,939,jo,tj,2017-12-12
14727,939,jo,tj,2017-12-12
14760,939,jo,tj,2017-12-12
14742,939,jo,tj,2017-12-12
14716,939,jo,tj,2017-12-12
14793,939,jo,tj,2017-12-12
14739,939,jo,tj,2017-12-12
14712,939,jo,tj,2017-12-12
14767,939,jo,tj,2017-12-12
14799,939,jo,tj,2017-12-12
14724,939,jo,tj,2017-12-12
14733,939,jo,tj,2017-12-12
14711,939,jo,tj,2017-12-12
14734,939,jo,tj,2017-12-12
14755,939,jo,tj,2017-12-12
14794,939,jo,tj,2017-12-12
14740,939,jo,tj,2017-12-12
14791,939,jo,tj,2017-12-12
14775,939,jo,tj,2017-12-12
14735,939,jo,tj,2017-12-12
120,940,at,cn,2017-12-12
10915,940,at,cn,2017-12-12
3887,940,at,cn,2017-12-12
105,940,at,cn,2017-12-12
9039,940,at,cn,2017-12-12
4996,940,at,cn,2017-12-12
6399,940,at,cn,2017-12-12
9947,940,at,cn,2017-12-12
8553,940,at,cn,2017-12-12
9041,940,at,cn,2017-12-12
3211,940,at,cn,2017-12-12
9767,940,at,cn,2017-12-12
660,940,at,cn,2017-12-12
704,940,at,cn,2017-12-12
1400,940,at,cn,2017-12-12
1215,940,at,cn,2017-12-12
8168,940,at,cn,2017-12-12
12356,940,at,cn,2017-12-12
6009,940,at,cn,2017-12-12
10433,940,at,cn,2017-12-12
2865,940,at,cn,2017-12-12
10778,940,at,cn,2017-12-12
6851,940,at,cn,2017-12-12
2081,940,at,cn,2017-12-12
4948,940,at,cn,2017-12-12
3638,940,at,cn,2017-12-12
3034,940,at,cn,2017-12-12
3621,940,at,cn,2017-12-12
13482,940,at,cn,2017-12-12
914,940,at,cn,2017-12-12
562,940,at,cn,2017-12-12
11692,940,at,cn,2017-12-12
4686,940,at,cn,2017-12-12
3195,940,at,cn,2017-12-12
11180,940,at,cn,2017-12-12
4565,940,at,cn,2017-12-12
5023,940,at,cn,2017-12-12
1694,940,at,cn,2017-12-12
10444,940,at,cn,2017-12-12
10414,940,at,cn,2017-12-12
2978,940,at,cn,2017-12-12
117,940,at,cn,2017-12-12
1665,940,at,cn,2017-12-12
7543,940,at,cn,2017-12-12
7042,940,at,cn,2017-12-12
3918,940,at,cn,2017-12-12
1006,940,at,cn,2017-12-12
360,940,at,cn,2017-12-12
5578,940,at,cn,2017-12-12
946,940,at,cn,2017-12-12
13808,940,at,cn,2017-12-12
5104,940,at,cn,2017-12-12
2005,940,at,cn,2017-12-12
1,940,at,cn,2017-12-12
5198,940,at,cn,2017-12-12
2761,940,at,cn,2017-12-12
8783,940,at,cn,2017-12-12
9005,940,at,cn,2017-12-12
2045,940,at,cn,2017-12-12
38,940,at,cn,2017-12-12
8920,940,at,cn,2017-12-12
7649,940,at,cn,2017-12-12
7371,940,at,cn,2017-12-12
50,940,at,cn,2017-12-12
1773,940,at,cn,2017-12-12
11228,940,at,cn,2017-12-12
5117,940,at,cn,2017-12-12
4301,940,at,cn,2017-12-12
5859,940,at,cn,2017-12-12
8603,940,at,cn,2017-12-12
4077,940,at,cn,2017-12-12
10273,940,at,cn,2017-12-12
1346,940,at,cn,2017-12-12
76,940,at,cn,2017-12-12
7318,940,at,cn,2017-12-12
10377,940,at,cn,2017-12-12
7570,940,at,cn,2017-12-12
